pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
145.0,0,14.0,1010.0,SE,8.05,0,1
124.0,4,12.0,1011.0,cv,0.89,0,2
107.0,6,11.0,1011.0,cv,1.78,0,3
109.0,7,11.0,1012.0,NE,1.79,0,4
110.0,7,11.0,1013.0,cv,0.89,0,5
116.0,7,12.0,1013.0,NE,3.13,0,6
105.0,8,12.0,1014.0,NW,3.13,0,7
93.0,8,12.0,1014.0,NW,6.26,0,0
106.0,8,13.0,1014.0,NW,9.39,0,0
103.0,8,15.0,1013.0,NE,3.13,0,0
102.0,7,17.0,1012.0,cv,1.79,0,0
101.0,9,17.0,1012.0,NW,1.79,0,0
101.0,9,17.0,1012.0,SE,3.13,0,0
117.0,9,17.0,1012.0,SE,4.92,0,0
131.0,10,16.0,1013.0,SE,6.71,0,0
128.0,10,16.0,1013.0,SE,8.5,0,0
127.0,10,16.0,1014.0,SE,10.29,0,0
141.0,10,16.0,1015.0,SE,12.08,0,0
137.0,10,15.0,1016.0,SE,15.21,0,0
151.0,10,15.0,1017.0,SE,17.0,0,0
152.0,10,14.0,1017.0,SE,18.79,0,0
148.0,11,14.0,1017.0,SE,20.58,0,0
151.0,11,13.0,1017.0,SE,21.47,0,0
156.0,11,13.0,1017.0,SE,23.26,0,0
143.0,11,13.0,1017.0,cv,0.89,0,0
141.0,11,13.0,1018.0,NE,0.89,0,0
140.0,11,12.0,1019.0,NE,1.78,0,0
150.0,12,13.0,1019.0,cv,0.89,0,0
162.0,12,14.0,1020.0,cv,1.78,0,0
171.0,11,17.0,1020.0,cv,2.67,0,0
179.0,11,18.0,1020.0,cv,3.56,0,0
193.0,11,20.0,1021.0,cv,5.35,0,0
170.0,12,20.0,1020.0,SE,3.13,0,0
167.0,11,20.0,1019.0,SE,6.26,0,0
158.0,11,20.0,1019.0,SE,9.39,0,0
158.0,11,20.0,1018.0,SE,12.52,0,0
176.0,11,20.0,1018.0,SE,16.54,0,0
162.0,11,19.0,1018.0,SE,20.56,0,0
153.0,11,18.0,1018.0,SE,25.48,0,0
129.0,5,16.0,1019.0,SE,31.29,0,0
92.0,5,15.0,1021.0,SE,34.42,0,0
83.0,4,14.0,1022.0,SE,37.55,0,0
74.0,3,14.0,1022.0,SE,41.57,0,0
86.0,2,14.0,1023.0,SE,44.7,0,0
83.0,3,13.0,1023.0,SE,46.49,0,0
84.0,5,12.0,1023.0,cv,0.89,0,0
84.0,3,12.0,1022.0,cv,1.78,0,0
77.0,4,12.0,1022.0,cv,2.67,0,0
75.0,4,12.0,1021.0,cv,3.56,0,0
64.0,6,12.0,1021.0,SE,0.89,0,0
59.0,5,12.0,1022.0,SE,1.78,0,0
59.0,4,13.0,1022.0,SE,3.57,0,0
72.0,4,13.0,1022.0,SE,5.36,0,0
69.0,4,14.0,1022.0,SE,7.15,0,0
69.0,4,14.0,1022.0,SE,8.94,0,1
56.0,-1,15.0,1022.0,SE,13.86,0,2
44.0,-2,14.0,1022.0,SE,16.99,0,3
48.0,1,14.0,1022.0,SE,18.78,0,4
40.0,3,14.0,1021.0,SE,23.7,0,0
46.0,4,13.0,1020.0,SE,28.62,0,1
55.0,4,14.0,1019.0,SE,34.43,0,2
57.0,3,14.0,1019.0,SE,38.45,0,0
52.0,3,14.0,1018.0,SE,42.47,0,0
55.0,4,12.0,1018.0,SE,45.6,0,0
59.0,4,11.0,1018.0,SE,48.73,0,0
67.0,5,11.0,1019.0,SE,50.52,0,0
72.0,5,9.0,1019.0,cv,0.89,0,0
78.0,5,9.0,1019.0,SE,1.79,0,0
95.0,5,8.0,1019.0,cv,0.89,0,0
105.0,6,8.0,1019.0,NE,0.89,0,0
112.0,5,8.0,1018.0,NE,1.78,0,0
128.0,5,7.0,1018.0,cv,0.89,0,0
127.0,5,7.0,1018.0,cv,1.78,0,0
128.0,3,5.0,1018.0,NW,1.79,0,0
121.0,4,6.0,1018.0,NW,4.92,0,0
84.0,5,9.0,1018.0,NW,8.94,0,0
87.0,5,13.0,1018.0,NW,12.07,0,0
64.0,4,15.0,1018.0,NW,15.2,0,0
52.0,2,16.0,1018.0,NW,16.99,0,0
30.0,0,17.0,1018.0,NW,20.12,0,0
23.0,-1,19.0,1017.0,NW,21.91,0,0
22.0,-2,20.0,1016.0,SE,3.13,0,0
17.0,-1,22.0,1015.0,cv,3.13,0,0
22.0,-2,22.0,1014.0,NW,4.92,0,0
33.0,-2,22.0,1013.0,SE,4.02,0,0
43.0,-1,22.0,1013.0,SE,8.94,0,0
49.0,2,20.0,1013.0,SE,13.86,0,0
56.0,2,19.0,1013.0,SE,17.88,0,0
59.0,3,19.0,1014.0,SE,21.9,0,0
69.0,4,19.0,1015.0,SE,25.92,0,0
59.0,5,18.0,1015.0,SE,29.94,0,0
72.0,5,14.0,1016.0,NE,1.79,0,0
76.0,3,11.0,1016.0,NW,1.79,0,0
90.0,5,10.0,1016.0,cv,0.45,0,0
91.0,4,9.0,1016.0,NW,1.79,0,0
90.0,3,11.0,1016.0,NW,2.68,0,0
91.0,2,9.0,1016.0,NW,4.47,0,0
66.0,2,10.0,1016.0,NW,6.26,0,0
46.0,2,10.0,1017.0,NW,8.05,0,0
49.0,3,12.0,1018.0,cv,0.89,0,0
48.0,2,15.0,1018.0,cv,1.78,0,0
45.0,0,18.0,1018.0,NE,1.79,0,0
44.0,-2,21.0,1018.0,cv,1.79,0,0
39.0,-5,22.0,1018.0,NE,1.79,0,0
23.0,-5,24.0,1017.0,SE,1.79,0,0
26.0,-3,25.0,1016.0,cv,1.79,0,0
24.0,-2,25.0,1015.0,SE,4.92,0,0
25.0,-2,25.0,1013.0,SE,8.94,0,0
30.0,-2,25.0,1013.0,SE,14.75,0,0
44.0,-2,24.0,1013.0,SE,22.8,0,0
30.0,-2,23.0,1013.0,SE,27.72,0,0
32.0,-1,20.0,1014.0,SE,30.85,0,0
36.0,0,21.0,1014.0,SE,34.87,0,0
43.0,1,18.0,1015.0,cv,0.89,0,0
66.0,2,21.0,1015.0,NW,3.13,0,0
68.0,4,14.0,1015.0,cv,0.89,0,0
73.0,4,12.0,1016.0,SE,1.79,0,0
90.0,4,12.0,1016.0,SE,3.58,0,0
106.0,3,10.0,1016.0,NW,1.79,0,0
102.0,4,9.0,1016.0,NW,2.68,0,0
66.0,3,8.0,1016.0,NW,3.57,0,0
65.0,3,8.0,1015.0,NW,5.36,0,0
52.0,1,9.0,1016.0,NW,7.15,0,0
68.0,3,12.0,1016.0,NW,8.94,0,0
104.0,0,17.0,1016.0,NW,12.07,0,0
84.0,1,21.0,1016.0,NW,13.86,0,0
42.0,0,23.0,1015.0,NW,15.65,0,0
36.0,0,24.0,1015.0,cv,1.79,0,0
56.0,0,26.0,1014.0,cv,3.58,0,0
51.0,0,27.0,1013.0,SE,4.92,0,0
170.0,0,27.0,1011.0,SE,9.84,0,0
87.0,0,27.0,1010.0,SE,13.86,0,0
55.0,2,27.0,1009.0,SE,19.67,0,0
107.0,3,26.0,1009.0,SE,24.59,0,0
105.0,4,25.0,1009.0,SE,30.4,0,0
66.0,4,24.0,1009.0,SE,35.32,0,0
73.0,6,23.0,1010.0,SE,40.24,0,0
76.0,6,21.0,1011.0,SE,43.37,0,0
60.0,5,21.0,1011.0,SE,46.5,0,0
64.0,7,19.0,1011.0,SE,48.29,0,0
73.0,8,19.0,1011.0,SE,52.31,0,0
81.0,9,18.0,1011.0,SE,56.33,0,0
88.0,9,17.0,1011.0,SE,60.35,0,0
98.0,10,17.0,1010.0,SE,64.37,0,0
99.0,10,16.0,1011.0,SE,66.16,0,0
99.0,10,15.0,1011.0,SE,67.95,0,0
108.0,11,15.0,1011.0,SE,71.08,0,0
129.0,12,16.0,1012.0,SE,72.87,0,0
136.0,12,18.0,1012.0,SE,76.0,0,0
151.0,12,19.0,1012.0,SE,79.13,0,0
162.0,13,20.0,1012.0,SE,82.26,0,0
164.0,13,22.0,1011.0,SE,85.39,0,0
174.0,13,23.0,1010.0,SE,89.41,0,0
185.0,13,23.0,1010.0,SE,94.33,0,0
168.0,13,24.0,1009.0,SE,98.35,0,0
154.0,12,25.0,1008.0,SE,103.27,0,0
143.0,10,26.0,1007.0,SE,110.42,0,0
139.0,11,24.0,1007.0,SE,115.34,0,0
126.0,11,24.0,1007.0,SE,119.36,0,0
98.0,13,23.0,1009.0,SE,126.51,0,1
101.0,10,20.0,1009.0,cv,3.13,0,2
71.0,10,20.0,1011.0,SE,3.13,0,0
73.0,9,19.0,1011.0,SE,6.26,0,0
80.0,9,18.0,1012.0,SE,9.39,0,0
82.0,11,19.0,1012.0,SE,12.52,0,0
76.0,11,18.0,1013.0,SE,15.65,0,0
84.0,10,17.0,1013.0,SE,18.78,0,0
89.0,11,16.0,1013.0,SE,21.91,0,0
91.0,11,16.0,1013.0,SE,22.8,0,0
96.0,11,16.0,1013.0,SE,24.59,0,0
107.0,11,16.0,1013.0,SE,27.72,0,0
109.0,11,16.0,1014.0,SE,30.85,0,0
112.0,11,17.0,1015.0,SE,33.98,0,0
119.0,11,18.0,1015.0,SE,37.11,0,0
122.0,11,19.0,1016.0,SE,38.9,0,0
125.0,11,20.0,1016.0,cv,0.89,0,0
121.0,12,21.0,1015.0,cv,2.68,0,0
128.0,13,22.0,1015.0,SE,3.13,0,0
135.0,13,24.0,1014.0,SE,6.26,0,0
136.0,13,25.0,1013.0,SE,10.28,0,0
121.0,12,25.0,1012.0,SE,14.3,0,0
117.0,12,25.0,1012.0,SE,19.22,0,0
105.0,11,24.0,1013.0,SE,24.14,0,0
100.0,12,23.0,1014.0,SE,27.27,0,0
117.0,12,21.0,1015.0,SE,29.06,0,0
118.0,13,19.0,1015.0,cv,0.89,0,0
121.0,11,19.0,1016.0,SE,3.13,0,0
140.0,10,19.0,1016.0,SE,6.26,0,0
139.0,9,18.0,1016.0,SE,8.05,0,0
136.0,9,16.0,1016.0,cv,0.89,0,0
143.0,9,16.0,1016.0,SE,1.79,0,0
155.0,9,15.0,1016.0,cv,0.89,0,0
141.0,9,14.0,1016.0,SE,0.89,0,0
110.0,9,13.0,1016.0,SE,1.78,0,0
118.0,9,13.0,1017.0,NE,1.79,0,0
124.0,10,16.0,1017.0,SE,1.79,0,0
135.0,10,18.0,1017.0,SE,4.92,0,0
156.0,10,20.0,1018.0,SE,8.05,0,0
163.0,10,22.0,1018.0,cv,0.89,0,0
167.0,11,23.0,1018.0,cv,2.68,0,0
169.0,11,24.0,1017.0,cv,3.57,0,0
177.0,10,25.0,1016.0,cv,6.7,0,0
131.0,10,26.0,1016.0,SE,3.13,0,0
102.0,8,27.0,1015.0,SE,7.15,0,0
90.0,7,26.0,1014.0,SE,11.17,0,0
96.0,7,25.0,1014.0,NW,5.81,0,0
112.0,6,23.0,1015.0,NW,10.73,0,0
101.0,8,20.0,1016.0,NW,14.75,0,1
101.0,6,20.0,1016.0,NW,21.9,0,0
104.0,7,19.0,1017.0,NW,29.95,0,0
92.0,11,15.0,1019.0,NW,41.13,0,1
55.0,11,13.0,1019.0,NW,48.28,0,2
27.0,11,13.0,1019.0,NW,53.2,0,3
30.0,11,12.0,1020.0,NE,1.79,0,4
27.0,9,11.0,1019.0,NW,3.13,0,5
21.0,10,12.0,1019.0,NW,8.05,0,6
25.0,8,11.0,1019.0,NW,12.97,0,7
23.0,8,11.0,1020.0,NW,17.89,0,0
28.0,7,12.0,1020.0,NE,4.02,0,0
29.0,8,12.0,1021.0,NW,3.13,0,0
31.0,8,13.0,1021.0,NW,6.26,0,0
38.0,8,16.0,1022.0,NE,3.13,0,0
39.0,5,18.0,1021.0,NE,6.26,0,0
61.0,4,20.0,1021.0,NW,3.13,0,0
42.0,1,20.0,1021.0,NW,6.26,0,0
47.0,1,22.0,1020.0,cv,1.79,0,0
52.0,2,22.0,1020.0,cv,2.68,0,0
47.0,3,22.0,1019.0,SE,1.79,0,0
42.0,3,22.0,1019.0,SE,3.58,0,0
48.0,9,20.0,1018.0,SE,7.6,0,0
52.0,9,18.0,1019.0,SE,11.62,0,0
48.0,8,17.0,1019.0,SE,15.64,0,0
59.0,8,16.0,1020.0,SE,18.77,0,0
48.0,9,15.0,1021.0,SE,21.9,0,0
35.0,9,14.0,1021.0,SE,23.69,0,0
41.0,10,13.0,1021.0,cv,0.89,0,0
36.0,10,13.0,1021.0,SE,0.89,0,0
41.0,10,12.0,1021.0,NE,0.89,0,0
49.0,10,11.0,1021.0,SE,0.89,0,0
59.0,10,11.0,1021.0,cv,0.89,0,0
72.0,9,10.0,1020.0,NW,1.79,0,0
80.0,9,10.0,1020.0,NW,4.92,0,0
58.0,9,10.0,1021.0,NW,8.94,0,0
46.0,10,12.0,1021.0,NW,12.96,0,0
54.0,8,16.0,1021.0,NW,17.88,0,0
43.0,4,20.0,1021.0,NW,25.03,0,0
35.0,1,21.0,1021.0,NE,7.15,0,0
39.0,1,23.0,1021.0,NE,12.96,0,0
20.0,1,23.0,1021.0,NE,17.88,0,0
78.0,0,23.0,1020.0,NE,21.9,0,0
72.0,-2,24.0,1019.0,NW,1.79,0,0
84.0,0,24.0,1018.0,SE,1.79,0,0
55.0,-1,24.0,1018.0,cv,1.79,0,0
77.0,4,23.0,1018.0,SE,4.92,0,0
135.0,4,22.0,1018.0,SE,8.05,0,0
76.0,4,21.0,1019.0,SE,12.97,0,0
75.0,5,20.0,1020.0,SE,16.99,0,0
98.0,7,19.0,1020.0,SE,21.01,0,0
116.0,9,17.0,1021.0,SE,24.14,0,0
106.0,9,16.0,1022.0,SE,28.16,0,0
48.0,7,15.0,1022.0,SE,31.29,0,0
37.0,7,14.0,1022.0,cv,0.89,0,0
39.0,8,12.0,1022.0,NE,0.89,0,0
38.0,8,12.0,1022.0,cv,0.89,0,0
64.0,8,12.0,1021.0,cv,1.34,0,0
73.0,8,11.0,1021.0,cv,1.79,0,0
73.0,8,10.0,1022.0,NW,3.13,0,0
80.0,9,13.0,1022.0,NW,7.15,0,0
86.0,9,17.0,1022.0,NW,11.17,0,0
106.0,8,20.0,1021.0,NW,15.19,0,0
132.0,7,21.0,1021.0,NE,3.13,0,0
101.0,5,23.0,1020.0,cv,0.89,0,0
68.0,-2,24.0,1019.0,SE,3.13,0,0
51.0,0,25.0,1018.0,cv,3.13,0,0
47.0,1,25.0,1017.0,cv,6.26,0,0
41.0,0,26.0,1016.0,SE,3.13,0,0
42.0,0,26.0,1015.0,NW,3.13,0,0
49.0,0,25.0,1015.0,SE,3.13,0,0
58.0,2,24.0,1015.0,SE,8.94,0,0
63.0,3,22.0,1015.0,SE,13.86,0,0
67.0,3,20.0,1015.0,SE,17.88,0,0
72.0,5,19.0,1016.0,cv,0.89,0,0
105.0,7,16.0,1016.0,cv,1.78,0,0
86.0,8,15.0,1016.0,SE,0.89,0,0
81.0,8,14.0,1016.0,SE,2.68,0,0
92.0,6,15.0,1016.0,SE,4.47,0,0
93.0,6,14.0,1016.0,SE,6.26,0,0
105.0,5,14.0,1016.0,SE,8.05,0,0
94.0,5,12.0,1016.0,NE,0.89,0,0
91.0,5,11.0,1016.0,cv,0.45,0,0
83.0,7,11.0,1016.0,NE,0.89,0,0
96.0,7,15.0,1016.0,cv,0.89,0,0
113.0,4,17.0,1016.0,cv,1.78,0,0
121.0,4,19.0,1016.0,cv,2.67,0,0
136.0,5,21.0,1015.0,cv,3.56,0,0
132.0,4,22.0,1015.0,SE,1.79,0,0
133.0,5,23.0,1014.0,cv,1.79,0,0
136.0,6,25.0,1012.0,SE,1.79,0,0
111.0,5,26.0,1011.0,SE,4.92,0,0
106.0,4,27.0,1010.0,SE,8.05,0,0
104.0,4,27.0,1009.0,SE,12.97,0,0
98.0,3,26.0,1009.0,SE,16.99,0,0
99.0,5,25.0,1009.0,SE,21.91,0,0
90.0,6,24.0,1009.0,SE,25.93,0,0
95.0,7,23.0,1010.0,SE,29.95,0,0
105.0,8,22.0,1010.0,SE,33.08,0,0
99.0,8,21.0,1010.0,SE,34.87,0,0
102.0,8,19.0,1011.0,SE,36.66,0,0
103.0,9,18.0,1011.0,SE,38.45,0,0
89.0,9,17.0,1010.0,SE,40.24,0,0
89.0,10,16.0,1010.0,SE,41.13,0,0
94.0,9,14.0,1010.0,cv,0.89,0,0
97.0,9,13.0,1010.0,NE,0.89,0,0
100.0,9,13.0,1010.0,NE,1.78,0,0
111.0,9,12.0,1010.0,NE,2.67,0,0
115.0,10,15.0,1010.0,NE,3.56,0,0
146.0,10,18.0,1011.0,cv,0.89,0,0
156.0,11,20.0,1011.0,SE,1.79,0,0
221.0,11,22.0,1011.0,cv,0.89,0,0
170.0,11,24.0,1010.0,SE,3.13,0,0
135.0,10,26.0,1009.0,cv,3.13,0,0
98.0,9,27.0,1008.0,SE,4.02,0,0
86.0,9,28.0,1008.0,SE,8.04,0,0
81.0,9,28.0,1007.0,SE,12.96,0,0
79.0,9,28.0,1006.0,SE,17.88,0,0
153.0,9,28.0,1006.0,SE,21.9,0,0
119.0,8,26.0,1006.0,SE,26.82,0,0
94.0,9,25.0,1006.0,SE,29.95,0,0
91.0,10,22.0,1007.0,SE,33.08,0,0
90.0,10,23.0,1008.0,SE,37.1,0,0
90.0,10,22.0,1008.0,SE,41.12,0,0
87.0,11,22.0,1008.0,SE,45.14,0,0
94.0,11,20.0,1008.0,SE,48.27,0,0
97.0,11,19.0,1008.0,SE,51.4,0,0
107.0,12,18.0,1008.0,SE,54.53,0,0
112.0,13,17.0,1008.0,SE,56.32,0,0
152.0,12,16.0,1007.0,SE,58.11,0,0
129.0,12,15.0,1008.0,SE,59.9,0,0
135.0,13,16.0,1008.0,SE,61.69,0,0
135.0,14,18.0,1009.0,SE,63.48,0,0
150.0,14,20.0,1009.0,SE,66.61,0,0
162.0,14,21.0,1009.0,SE,68.4,0,0
155.0,15,23.0,1009.0,cv,0.89,0,0
143.0,15,25.0,1008.0,SE,4.92,0,0
144.0,15,26.0,1007.0,SE,9.84,0,0
158.0,15,26.0,1006.0,SE,13.86,0,0
202.0,14,27.0,1005.0,SE,18.78,0,0
143.0,13,27.0,1005.0,SE,23.7,0,0
147.0,12,28.0,1004.0,SE,30.85,0,0
136.0,6,24.0,1006.0,NW,8.94,0,0
130.0,4,22.0,1006.0,NW,16.09,0,1
68.0,8,20.0,1007.0,NW,21.9,0,0
113.0,4,19.0,1009.0,NW,33.97,0,0
54.0,4,18.0,1010.0,NW,43.8,0,0
51.0,4,15.0,1012.0,NW,57.66,0,1
48.0,1,15.0,1012.0,NW,67.49,0,0
47.0,1,15.0,1013.0,NW,76.43,0,0
44.0,0,14.0,1012.0,NW,87.61,0,0
34.0,0,14.0,1012.0,NW,97.44,0,0
28.0,-1,13.0,1012.0,NW,107.27,0,0
34.0,-1,13.0,1012.0,NW,116.21,0,0
34.0,-2,13.0,1013.0,NW,126.04,0,0
25.0,-2,13.0,1014.0,NW,134.09,0,0
26.0,-3,14.0,1015.0,NW,145.27,0,0
39.0,-5,15.0,1016.0,NW,156.45,0,0
52.0,-6,17.0,1017.0,NW,164.5,0,0
54.0,-7,19.0,1018.0,NW,171.65,0,0
50.0,-8,20.0,1018.0,NW,175.67,0,0
50.0,-9,21.0,1017.0,NW,180.59,0,0
60.0,-6,23.0,1015.0,NW,187.74,0,0
59.0,-6,24.0,1015.0,NW,192.66,0,0
49.0,-6,22.0,1015.0,NW,198.47,0,0
37.0,-1,22.0,1015.0,NW,207.41,0,0
32.0,0,21.0,1016.0,NW,216.35,0,0
24.0,1,18.0,1017.0,NW,226.18,0,0
17.0,2,17.0,1017.0,NW,231.99,0,0
21.0,2,15.0,1018.0,cv,0.89,0,0
27.0,1,17.0,1018.0,NW,1.79,0,0
27.0,1,17.0,1018.0,SE,4.02,0,0
42.0,3,13.0,1018.0,cv,0.89,0,0
42.0,5,11.0,1018.0,cv,1.78,0,0
55.0,6,10.0,1017.0,SE,0.89,0,0
48.0,4,9.0,1016.0,NE,1.79,0,0
40.0,4,9.0,1016.0,NE,2.68,0,0
42.0,5,9.0,1015.0,cv,0.89,0,0
39.0,4,7.0,1015.0,NE,0.89,0,0
64.0,5,8.0,1014.0,cv,0.89,0,0
88.0,6,12.0,1014.0,cv,1.78,0,0
104.0,6,14.0,1014.0,cv,2.67,0,0
122.0,4,17.0,1012.0,cv,4.46,0,0
167.0,3,20.0,1011.0,SE,3.13,0,0
116.0,4,22.0,1010.0,SE,8.05,0,0
121.0,1,24.0,1007.0,SE,16.1,0,0
113.0,-1,23.0,1006.0,SE,25.04,0,0
90.0,2,23.0,1008.0,NW,8.05,0,0
59.0,0,23.0,1008.0,NW,16.1,0,0
66.0,-5,23.0,1008.0,NW,28.17,0,0
95.0,-8,23.0,1008.0,NW,38.0,0,0
104.0,-10,20.0,1010.0,NW,53.2,0,0
117.0,-10,19.0,1012.0,NW,65.27,0,0
96.0,-7,17.0,1014.0,NW,76.45,0,0
50.0,-7,16.0,1016.0,NW,88.52,0,0
50.0,-8,14.0,1016.0,NW,99.7,0,0
48.0,-5,13.0,1017.0,NW,109.53,0,0
52.0,-5,12.0,1017.0,NW,123.39,0,0
39.0,-6,11.0,1018.0,NW,133.22,0,0
35.0,-6,11.0,1018.0,NW,142.16,0,0
50.0,-7,10.0,1018.0,NW,149.31,0,0
38.0,-7,10.0,1017.0,NW,155.12,0,0
41.0,-6,10.0,1017.0,NW,163.17,0,0
46.0,-6,10.0,1018.0,NW,168.98,0,0
51.0,-7,11.0,1018.0,NW,174.79,0,0
51.0,-9,13.0,1017.0,NW,183.73,0,0
59.0,-12,15.0,1017.0,NW,193.56,0,0
57.0,-14,17.0,1017.0,NW,205.63,0,0
56.0,-13,18.0,1017.0,NW,217.7,0,0
46.0,-14,19.0,1016.0,NW,230.66,0,0
50.0,-12,18.0,1016.0,NW,242.73,0,0
52.0,-12,17.0,1016.0,NW,255.69,0,0
49.0,-12,18.0,1017.0,NW,268.65,0,0
43.0,-13,18.0,1017.0,NW,281.61,0,0
43.0,-11,19.0,1017.0,NW,289.66,0,0
32.0,-12,16.0,1017.0,NW,299.49,0,0
26.0,-12,16.0,1017.0,NW,305.3,0,0
31.0,-10,14.0,1018.0,NW,310.22,0,0
32.0,-8,11.0,1019.0,NE,1.79,0,0
46.0,-8,14.0,1019.0,cv,1.79,0,0
98.0,-9,14.0,1019.0,SE,3.13,0,0
67.0,-2,8.0,1018.0,cv,0.89,0,0
82.0,-5,8.0,1018.0,cv,1.34,0,0
65.0,-2,7.0,1018.0,cv,1.79,0,0
85.0,-3,6.0,1018.0,NW,1.79,0,0
63.0,-5,7.0,1018.0,cv,0.45,0,0
48.0,-4,6.0,1019.0,NE,3.13,0,0
36.0,-2,8.0,1020.0,NW,3.13,0,0
44.0,-4,11.0,1020.0,NW,6.26,0,0
49.0,-7,14.0,1020.0,NW,11.18,0,0
35.0,-9,16.0,1020.0,NW,15.2,0,0
39.0,-10,16.0,1020.0,NE,3.13,0,0
52.0,-11,16.0,1020.0,cv,1.79,0,0
31.0,-10,18.0,1018.0,cv,3.58,0,0
39.0,-9,19.0,1017.0,cv,5.37,0,0
36.0,-9,21.0,1016.0,NW,4.92,0,0
33.0,-9,21.0,1015.0,NW,8.94,0,0
33.0,-8,19.0,1014.0,SE,5.81,0,0
38.0,-8,20.0,1014.0,SE,10.73,0,0
32.0,-7,19.0,1014.0,SE,16.54,0,0
39.0,-6,18.0,1014.0,SE,20.56,0,0
38.0,-4,15.0,1015.0,SE,22.35,0,0
34.0,-4,14.0,1015.0,SE,25.48,0,0
50.0,-3,14.0,1015.0,SE,28.61,0,0
59.0,0,12.0,1015.0,cv,0.89,0,0
59.0,-1,11.0,1015.0,SE,1.79,0,0
56.0,0,11.0,1014.0,SE,4.92,0,0
63.0,1,10.0,1014.0,SE,6.71,0,0
72.0,0,10.0,1013.0,SE,8.5,0,0
71.0,1,11.0,1013.0,cv,0.89,0,0
75.0,1,10.0,1012.0,cv,1.78,0,0
71.0,0,9.0,1012.0,cv,2.67,0,0
61.0,0,13.0,1012.0,NW,1.79,0,0
93.0,2,15.0,1011.0,NW,4.92,0,0
97.0,3,16.0,1011.0,SE,1.79,0,0
110.0,4,17.0,1010.0,SE,4.92,0,0
95.0,3,19.0,1009.0,cv,0.89,0,0
103.0,4,19.0,1008.0,SE,1.79,0,0
123.0,5,21.0,1007.0,cv,1.79,0,0
138.0,4,21.0,1006.0,SE,3.13,0,0
111.0,5,21.0,1005.0,SE,7.15,0,0
110.0,6,20.0,1005.0,SE,10.28,0,0
108.0,6,20.0,1004.0,SE,12.07,0,0
106.0,6,19.0,1003.0,cv,0.89,0,0
108.0,7,18.0,1004.0,cv,1.78,0,0
120.0,8,17.0,1004.0,NE,1.79,0,0
154.0,8,17.0,1004.0,SE,1.79,0,0
134.0,7,17.0,1004.0,cv,0.89,0,0
133.0,8,16.0,1003.0,SE,3.13,0,1
124.0,8,15.0,1004.0,cv,0.89,0,0
126.0,8,13.0,1003.0,cv,1.78,0,0
127.0,8,12.0,1003.0,cv,2.23,0,0
132.0,9,12.0,1002.0,NE,0.89,0,0
132.0,8,11.0,1003.0,NE,1.78,0,0
135.0,8,11.0,1003.0,NW,1.79,0,0
159.0,8,12.0,1004.0,cv,0.89,0,0
151.0,8,14.0,1005.0,NW,1.79,0,0
148.0,8,18.0,1006.0,NW,4.92,0,0
140.0,4,21.0,1006.0,NW,9.84,0,0
105.0,3,22.0,1006.0,NW,13.86,0,0
85.0,-1,23.0,1007.0,NW,21.01,0,0
84.0,-3,24.0,1007.0,NW,25.03,0,0
114.0,-4,26.0,1006.0,NW,32.18,0,0
112.0,-6,27.0,1006.0,NW,43.36,0,0
111.0,-6,27.0,1005.0,NW,52.3,0,0
36.0,-7,26.0,1005.0,NW,61.24,0,0
12.0,-6,26.0,1006.0,NW,68.39,0,0
12.0,-6,24.0,1007.0,NW,72.41,0,0
15.0,-4,21.0,1008.0,NE,3.13,0,0
23.0,-2,20.0,1009.0,NE,7.15,0,0
24.0,-3,18.0,1011.0,SE,1.79,0,0
16.0,-2,17.0,1012.0,SE,3.58,0,0
63.0,8,14.0,1013.0,SE,4.47,0,0
84.0,9,12.0,1014.0,cv,0.89,0,0
93.0,9,14.0,1014.0,SE,3.13,0,0
109.0,10,13.0,1015.0,SE,4.92,0,0
128.0,9,12.0,1015.0,SE,5.81,0,0
125.0,9,10.0,1015.0,SE,6.7,0,0
125.0,9,10.0,1015.0,NE,0.89,0,0
126.0,9,11.0,1016.0,NE,1.78,0,0
136.0,11,13.0,1016.0,cv,0.89,0,0
147.0,11,16.0,1016.0,cv,1.78,0,0
95.0,10,18.0,1016.0,NE,1.79,0,0
72.0,10,20.0,1016.0,cv,0.89,0,0
64.0,9,20.0,1016.0,cv,2.68,0,0
61.0,7,22.0,1014.0,SE,4.02,0,0
58.0,5,22.0,1013.0,SE,8.04,0,0
65.0,5,23.0,1013.0,SE,12.06,0,0
62.0,5,23.0,1012.0,SE,17.87,0,0
79.0,5,23.0,1012.0,SE,23.68,0,0
74.0,5,22.0,1011.0,SE,27.7,0,0
67.0,5,21.0,1011.0,SE,32.62,0,0
80.0,5,20.0,1012.0,SE,37.54,0,0
68.0,4,19.0,1012.0,SE,41.56,0,0
63.0,5,18.0,1013.0,SE,45.58,0,0
55.0,5,18.0,1014.0,SE,48.71,0,0
70.0,6,18.0,1015.0,SE,51.84,0,0
84.0,6,17.0,1014.0,SE,54.97,0,0
65.0,6,17.0,1014.0,SE,56.76,0,0
65.0,6,17.0,1015.0,cv,0.89,0,0
70.0,7,16.0,1015.0,NE,0.89,0,0
70.0,6,16.0,1015.0,cv,0.89,0,0
75.0,5,16.0,1014.0,cv,1.78,0,0
90.0,6,16.0,1014.0,cv,2.67,0,0
91.0,5,17.0,1015.0,cv,3.56,0,0
87.0,4,17.0,1015.0,SE,4.92,0,0
